sidoname,cityname,pm25value,pm10value,datetime,day,week
광주,광주,15.0,22.0,2022-03-31T21:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,17.0,38.0,2022-03-30T10:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,19.0,33.0,2022-03-28T22:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,14.0,31.0,2022-03-29T20:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,9.0,17.0,2022-03-30T18:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,17.0,31.0,2022-03-29T08:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,13.0,23.0,2022-03-31T08:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,12.0,26.0,2022-03-28T15:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,9.0,10.0,2022-03-31T02:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,15.0,28.0,2022-03-30T08:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,15.0,23.0,2022-03-29T05:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,19.0,41.0,2022-03-29T11:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,12.0,28.0,2022-03-28T16:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,13.0,24.0,2022-03-29T17:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,13.0,28.0,2022-03-29T15:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,14.0,24.0,2022-03-29T16:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,16.0,21.0,2022-03-30T23:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,10.0,19.0,2022-03-30T17:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,15.0,25.0,2022-03-31T09:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,17.0,25.0,2022-03-31T05:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,20.0,26.0,2022-03-31T13:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,11.0,19.0,2022-03-30T21:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,13.0,29.0,2022-03-30T14:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,14.0,31.0,2022-03-28T19:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,17.0,25.0,2022-03-30T22:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,13.0,23.0,2022-03-30T15:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,19.0,27.0,2022-03-31T06:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,17.0,38.0,2022-03-30T13:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,15.0,30.0,2022-03-29T14:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,16.0,22.0,2022-03-29T06:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
광주,광주,22.0,30.0,2022-03-31T14:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
대구,대구,28.0,55.0,2022-03-07T11:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,11.0,22.0,2022-03-14T11:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,13.0,15.0,2022-03-20T15:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,27.0,41.0,2022-03-22T07:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,47.0,74.0,2022-03-23T12:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,26.0,60.0,2022-03-08T13:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,2.0,6.0,2022-03-18T11:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,7.0,13.0,2022-03-26T10:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,4.0,8.0,2022-03-26T17:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,55.0,110.0,2022-03-04T13:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,15.0,24.0,2022-03-22T01:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,56.0,81.0,2022-03-24T13:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,19.0,39.0,2022-03-25T17:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,44.0,71.0,2022-03-09T03:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,2.0,7.0,2022-03-18T13:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,14.0,25.0,2022-03-21T21:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,11.0,14.0,2022-03-13T17:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,45.0,124.0,2022-03-04T15:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,8.0,12.0,2022-03-19T18:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,11.0,15.0,2022-03-20T05:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,10.0,17.0,2022-03-14T06:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,13.0,19.0,2022-03-20T23:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,14.0,29.0,2022-03-02T23:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,43.0,111.0,2022-03-04T19:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,44.0,78.0,2022-03-09T12:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,53.0,76.0,2022-03-10T03:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,31.0,54.0,2022-03-10T16:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,9.0,14.0,2022-03-13T13:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,11.0,16.0,2022-03-13T18:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,29.0,51.0,2022-03-08T02:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,17.0,39.0,2022-03-12T21:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,29.0,117.0,2022-03-16T20:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,3.0,6.0,2022-03-18T09:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,10.0,24.0,2022-03-27T06:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,54.0,80.0,2022-03-24T12:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,19.0,38.0,2022-03-25T18:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,8.0,11.0,2022-03-14T05:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,29.0,40.0,2022-03-23T03:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,43.0,69.0,2022-03-09T22:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,11.0,19.0,2022-03-17T12:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,19.0,33.0,2022-03-21T09:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,11.0,13.0,2022-03-20T04:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,21.0,51.0,2022-03-27T21:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,10.0,14.0,2022-03-19T19:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,61.0,88.0,2022-03-10T07:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,14.0,28.0,2022-03-17T11:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,49.0,75.0,2022-03-10T01:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,52.0,74.0,2022-03-10T04:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,13.0,29.0,2022-03-28T08:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대구,대구,42.0,66.0,2022-03-23T11:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,53.0,73.0,2022-03-25T02:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,9.0,18.0,2022-03-28T04:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대구,대구,12.0,17.0,2022-03-20T14:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,56.0,75.0,2022-03-25T03:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,27.0,63.0,2022-03-08T17:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,3.0,6.0,2022-03-18T20:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,20.0,31.0,2022-03-03T03:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,41.0,70.0,2022-03-03T10:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,31.0,50.0,2022-03-08T03:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,21.0,28.0,2022-03-20T10:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,5.0,29.0,2022-03-06T16:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,29.0,53.0,2022-03-07T13:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,18.0,37.0,2022-03-09T18:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,28.0,45.0,2022-03-03T07:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,59.0,88.0,2022-03-25T08:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,14.0,26.0,2022-03-02T21:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,24.0,56.0,2022-03-11T14:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,27.0,55.0,2022-03-11T15:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,28.0,41.0,2022-03-22T23:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,14.0,33.0,2022-03-12T22:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,13.0,24.0,2022-03-21T14:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,22.0,43.0,2022-03-03T22:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,40.0,73.0,2022-03-08T08:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,28.0,40.0,2022-03-23T02:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,6.0,9.0,2022-03-26T03:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,22.0,52.0,2022-03-17T08:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,7.0,13.0,2022-03-17T20:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,23.0,37.0,2022-03-22T11:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,11.0,24.0,2022-02-23T23:00:00.000Z,2022-02-23T00:00:00.000Z,2022-02-21T00:00:00.000Z
대구,대구,32.0,54.0,2022-03-04T07:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,4.0,9.0,2022-03-26T08:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,15.0,25.0,2022-03-21T02:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,5.0,8.0,2022-03-18T03:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,17.0,23.0,2022-03-20T09:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,26.0,38.0,2022-03-23T14:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,6.0,32.0,2022-03-06T14:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,3.0,5.0,2022-03-18T05:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,10.0,13.0,2022-03-26T02:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,27.0,39.0,2022-03-23T15:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,31.0,42.0,2022-03-23T19:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,52.0,80.0,2022-03-24T22:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,7.0,13.0,2022-03-17T18:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,4.0,9.0,2022-03-26T13:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,33.0,62.0,2022-03-03T09:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,11.0,27.0,2022-03-06T21:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,6.0,10.0,2022-03-17T22:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,55.0,98.0,2022-03-09T09:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,15.0,19.0,2022-03-19T23:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,25.0,42.0,2022-03-22T18:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,47.0,72.0,2022-03-24T10:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,13.0,20.0,2022-03-26T01:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,2.0,5.0,2022-03-26T06:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,12.0,25.0,2022-03-27T07:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,5.0,32.0,2022-03-06T15:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,26.0,56.0,2022-03-08T19:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,13.0,21.0,2022-03-21T18:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,21.0,30.0,2022-03-22T14:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,4.0,11.0,2022-03-26T12:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,16.0,23.0,2022-03-13T23:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,5.0,10.0,2022-03-18T23:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,30.0,42.0,2022-03-23T05:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,54.0,90.0,2022-03-11T11:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,13.0,23.0,2022-03-14T08:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,7.0,19.0,2022-03-17T16:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,32.0,44.0,2022-03-23T06:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,46.0,69.0,2022-03-24T15:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,26.0,46.0,2022-03-04T02:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,9.0,15.0,2022-03-26T23:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,43.0,123.0,2022-03-04T18:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,27.0,59.0,2022-03-11T19:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,19.0,31.0,2022-03-21T08:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,25.0,56.0,2022-03-08T12:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,7.0,10.0,2022-03-14T04:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,26.0,59.0,2022-03-17T07:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,11.0,16.0,2022-03-20T12:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,13.0,24.0,2022-03-02T19:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,49.0,77.0,2022-03-09T06:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,8.0,11.0,2022-03-19T14:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,17.0,30.0,2022-03-21T10:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,43.0,71.0,2022-03-09T23:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,22.0,59.0,2022-03-17T05:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,31.0,53.0,2022-03-08T04:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,33.0,66.0,2022-03-11T21:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,37.0,62.0,2022-03-12T01:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,12.0,22.0,2022-03-21T15:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,14.0,19.0,2022-03-19T21:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,25.0,35.0,2022-03-22T05:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,14.0,35.0,2022-03-03T17:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,17.0,32.0,2022-03-07T05:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,28.0,59.0,2022-03-08T18:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,17.0,32.0,2022-03-25T21:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,10.0,42.0,2022-03-27T12:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,34.0,57.0,2022-02-25T12:00:00.000Z,2022-02-25T00:00:00.000Z,2022-02-21T00:00:00.000Z
대구,대구,30.0,52.0,2022-03-03T08:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,43.0,72.0,2022-03-09T21:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,63.0,95.0,2022-03-10T08:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,29.0,58.0,2022-03-11T13:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,26.0,38.0,2022-03-22T06:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,28.0,46.0,2022-03-04T04:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,13.0,18.0,2022-03-19T20:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,32.0,53.0,2022-03-10T19:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,4.0,9.0,2022-03-19T02:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,3.0,9.0,2022-03-26T15:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,54.0,89.0,2022-03-09T08:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,13.0,29.0,2022-03-13T03:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,14.0,28.0,2022-03-13T11:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,4.0,11.0,2022-03-19T01:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,9.0,15.0,2022-03-26T22:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,39.0,50.0,2022-03-24T03:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,42.0,67.0,2022-03-25T13:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,59.0,99.0,2022-03-11T10:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,6.0,10.0,2022-03-17T23:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,60.0,81.0,2022-03-10T06:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,31.0,57.0,2022-03-09T14:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,13.0,24.0,2022-03-21T17:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,8.0,16.0,2022-03-28T01:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대구,대구,42.0,68.0,2022-03-09T02:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,46.0,70.0,2022-03-24T17:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,57.0,76.0,2022-03-25T04:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,21.0,76.0,2022-03-16T14:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,47.0,73.0,2022-03-24T18:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,25.0,46.0,2022-03-03T23:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,14.0,30.0,2022-03-13T06:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,13.0,28.0,2022-03-14T15:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대구,대구,20.0,36.0,2022-03-25T20:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,32.0,45.0,2022-03-23T20:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대구,대구,18.0,40.0,2022-03-03T13:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,18.0,37.0,2022-03-03T21:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,38.0,76.0,2022-03-04T09:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대구,대구,29.0,51.0,2022-03-10T17:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,8.0,22.0,2022-02-27T17:00:00.000Z,2022-02-27T00:00:00.000Z,2022-02-21T00:00:00.000Z
대구,대구,27.0,59.0,2022-03-11T20:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대구,대구,11.0,23.0,2022-03-14T14:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
