sidoname,cityname,pm10value,pm25value,pop,datetime
경기,고양시,7,2,1079353,2022-03-18T21:00:00.000Z
경기,과천시,8,2,73345,2022-03-18T21:00:00.000Z
경기,광명시,11,5,292893,2022-03-18T21:00:00.000Z
경기,광주시,10,2,387289,2022-03-18T21:00:00.000Z
경기,구리시,11,3,191948,2022-03-18T21:00:00.000Z
경기,군포시,9,4,268535,2022-03-18T21:00:00.000Z
경기,김포시,5,2,486508,2022-03-18T21:00:00.000Z
경기,남양주시,7,3,733798,2022-03-18T21:00:00.000Z
경기,동두천시,1,0,93592,2022-03-18T21:00:00.000Z
경기,부천시,11,3,806067,2022-03-18T21:00:00.000Z
경기,성남시,7,2,930948,2022-03-18T21:00:00.000Z
경기,수원시,9,3,1183714,2022-03-18T21:00:00.000Z
경기,시흥시,11,3,512030,2022-03-18T21:00:00.000Z
경기,안산시,8,4,652726,2022-03-18T21:00:00.000Z
경기,안성시,6,4,189534,2022-03-18T21:00:00.000Z
경기,안양시,8,3,547178,2022-03-18T21:00:00.000Z
경기,양주시,4,1,236368,2022-03-18T21:00:00.000Z
경기,양평군,7,2,121230,2022-03-18T21:00:00.000Z
경기,여주시,6,4,112150,2022-03-18T21:00:00.000Z
경기,연천군,null,2,42721,2022-03-18T21:00:00.000Z
경기,오산시,5,null,229983,2022-03-18T21:00:00.000Z
경기,용인시,6,2,1077508,2022-03-18T21:00:00.000Z
경기,의왕시,9,0,163356,2022-03-18T21:00:00.000Z
경기,의정부시,9,4,463661,2022-03-18T21:00:00.000Z
경기,이천시,7,3,223177,2022-03-18T21:00:00.000Z
경기,파주시,11,3,483245,2022-03-18T21:00:00.000Z
경기,평택시,10,3,564288,2022-03-18T21:00:00.000Z
경기,포천시,4,2,148939,2022-03-18T21:00:00.000Z
경기,하남시,7,3,320087,2022-03-18T21:00:00.000Z
경기,화성시,7,3,887015,2022-03-18T21:00:00.000Z
경기,과천시,99,29,73345,2022-03-04T19:00:00.000Z
경기,광명시,94,28,292893,2022-03-04T19:00:00.000Z
경기,광주시,116,31,387289,2022-03-04T19:00:00.000Z
경기,구리시,93,31,191948,2022-03-04T19:00:00.000Z
경기,군포시,79,31,268535,2022-03-04T19:00:00.000Z
경기,김포시,73,31,486508,2022-03-04T19:00:00.000Z
경기,남양주시,102,32,733798,2022-03-04T19:00:00.000Z
경기,동두천시,93,32,93592,2022-03-04T19:00:00.000Z
경기,부천시,80,29,806067,2022-03-04T19:00:00.000Z
경기,성남시,103,30,930948,2022-03-04T19:00:00.000Z
경기,수원시,99,24,1183714,2022-03-04T19:00:00.000Z
경기,시흥시,79,32,512030,2022-03-04T19:00:00.000Z
경기,안산시,79,32,652726,2022-03-04T19:00:00.000Z
경기,안성시,129,37,189534,2022-03-04T19:00:00.000Z
경기,안양시,83,31,547178,2022-03-04T19:00:00.000Z
경기,양주시,87,37,236368,2022-03-04T19:00:00.000Z
경기,양평군,136,36,121230,2022-03-04T19:00:00.000Z
경기,여주시,135,36,112150,2022-03-04T19:00:00.000Z
경기,연천군,null,40,42721,2022-03-04T19:00:00.000Z
경기,오산시,96,30,229983,2022-03-04T19:00:00.000Z
경기,용인시,123,35,1077508,2022-03-04T19:00:00.000Z
경기,의왕시,106,27,163356,2022-03-04T19:00:00.000Z
경기,의정부시,92,40,463661,2022-03-04T19:00:00.000Z
경기,이천시,123,36,223177,2022-03-04T19:00:00.000Z
경기,파주시,86,28,483245,2022-03-04T19:00:00.000Z
경기,평택시,95,28,564288,2022-03-04T19:00:00.000Z
경기,포천시,80,33,148939,2022-03-04T19:00:00.000Z
경기,하남시,95,28,320087,2022-03-04T19:00:00.000Z
경기,화성시,86,30,887015,2022-03-04T19:00:00.000Z
경기,과천시,30,11,73345,2022-03-02T20:00:00.000Z
경기,광명시,32,10,292893,2022-03-02T20:00:00.000Z
경기,광주시,32,10,387289,2022-03-02T20:00:00.000Z
경기,구리시,30,17,191948,2022-03-02T20:00:00.000Z
경기,군포시,31,17,268535,2022-03-02T20:00:00.000Z
경기,김포시,38,25,486508,2022-03-02T20:00:00.000Z
경기,남양주시,35,13,733798,2022-03-02T20:00:00.000Z
경기,동두천시,37,15,93592,2022-03-02T20:00:00.000Z
경기,부천시,34,19,806067,2022-03-02T20:00:00.000Z
경기,성남시,31,11,930948,2022-03-02T20:00:00.000Z
경기,수원시,30,10,1183714,2022-03-02T20:00:00.000Z
경기,시흥시,37,20,512030,2022-03-02T20:00:00.000Z
경기,안산시,31,15,652726,2022-03-02T20:00:00.000Z
경기,안성시,31,12,189534,2022-03-02T20:00:00.000Z
경기,안양시,33,19,547178,2022-03-02T20:00:00.000Z
경기,양주시,30,16,236368,2022-03-02T20:00:00.000Z
경기,양평군,34,13,121230,2022-03-02T20:00:00.000Z
경기,여주시,32,13,112150,2022-03-02T20:00:00.000Z
경기,연천군,25,15,42721,2022-03-02T20:00:00.000Z
경기,오산시,14,null,229983,2022-03-02T20:00:00.000Z
경기,용인시,31,12,1077508,2022-03-02T20:00:00.000Z
경기,의왕시,32,8,163356,2022-03-02T20:00:00.000Z
경기,의정부시,32,18,463661,2022-03-02T20:00:00.000Z
경기,이천시,27,11,223177,2022-03-02T20:00:00.000Z
경기,파주시,39,18,483245,2022-03-02T20:00:00.000Z
경기,평택시,38,19,564288,2022-03-02T20:00:00.000Z
경기,포천시,26,14,148939,2022-03-02T20:00:00.000Z
경기,하남시,29,13,320087,2022-03-02T20:00:00.000Z
경기,화성시,33,18,887015,2022-03-02T20:00:00.000Z
경기,가평군,11,3,62264,2022-03-18T22:00:00.000Z
경기,고양시,6,2,1079353,2022-03-18T22:00:00.000Z
경기,과천시,12,2,73345,2022-03-18T22:00:00.000Z
경기,광명시,10,3,292893,2022-03-18T22:00:00.000Z
경기,광주시,6,2,387289,2022-03-18T22:00:00.000Z
경기,구리시,7,2,191948,2022-03-18T22:00:00.000Z
경기,군포시,5,2,268535,2022-03-18T22:00:00.000Z
경기,김포시,8,1,486508,2022-03-18T22:00:00.000Z
경기,남양주시,6,3,733798,2022-03-18T22:00:00.000Z
경기,동두천시,1,0,93592,2022-03-18T22:00:00.000Z
경기,부천시,9,3,806067,2022-03-18T22:00:00.000Z
경기,성남시,7,2,930948,2022-03-18T22:00:00.000Z
경기,수원시,8,3,1183714,2022-03-18T22:00:00.000Z
경기,시흥시,10,3,512030,2022-03-18T22:00:00.000Z
경기,안산시,8,3,652726,2022-03-18T22:00:00.000Z
경기,안성시,4,1,189534,2022-03-18T22:00:00.000Z
경기,안양시,8,3,547178,2022-03-18T22:00:00.000Z
경기,양주시,5,1,236368,2022-03-18T22:00:00.000Z
경기,양평군,6,1,121230,2022-03-18T22:00:00.000Z
경기,여주시,6,3,112150,2022-03-18T22:00:00.000Z
경기,연천군,null,2,42721,2022-03-18T22:00:00.000Z
경기,오산시,5,null,229983,2022-03-18T22:00:00.000Z
경기,용인시,6,2,1077508,2022-03-18T22:00:00.000Z
경기,의왕시,6,1,163356,2022-03-18T22:00:00.000Z
경기,의정부시,7,3,463661,2022-03-18T22:00:00.000Z
경기,이천시,5,3,223177,2022-03-18T22:00:00.000Z
경기,파주시,9,4,483245,2022-03-18T22:00:00.000Z
경기,평택시,9,3,564288,2022-03-18T22:00:00.000Z
경기,포천시,4,0,148939,2022-03-18T22:00:00.000Z
경기,하남시,6,4,320087,2022-03-18T22:00:00.000Z
경기,화성시,7,2,887015,2022-03-18T22:00:00.000Z
경기,가평군,6,3,62264,2022-03-18T15:00:00.000Z
경기,고양시,9,6,1079353,2022-03-18T15:00:00.000Z
경기,과천시,7,0,73345,2022-03-18T15:00:00.000Z
경기,광명시,6,1,292893,2022-03-18T15:00:00.000Z
경기,광주시,11,2,387289,2022-03-18T15:00:00.000Z
경기,구리시,13,1,191948,2022-03-18T15:00:00.000Z
경기,군포시,1,null,268535,2022-03-18T15:00:00.000Z
경기,김포시,7,3,486508,2022-03-18T15:00:00.000Z
경기,남양주시,4,1,733798,2022-03-18T15:00:00.000Z
경기,동두천시,2,null,93592,2022-03-18T15:00:00.000Z
경기,부천시,12,1,806067,2022-03-18T15:00:00.000Z
경기,성남시,5,1,930948,2022-03-18T15:00:00.000Z
경기,수원시,9,3,1183714,2022-03-18T15:00:00.000Z
경기,시흥시,8,2,512030,2022-03-18T15:00:00.000Z
경기,안산시,8,4,652726,2022-03-18T15:00:00.000Z
경기,안성시,8,1,189534,2022-03-18T15:00:00.000Z
경기,안양시,9,2,547178,2022-03-18T15:00:00.000Z
경기,양주시,4,1,236368,2022-03-18T15:00:00.000Z
경기,양평군,5,1,121230,2022-03-18T15:00:00.000Z
경기,여주시,7,3,112150,2022-03-18T15:00:00.000Z
경기,연천군,null,4,42721,2022-03-18T15:00:00.000Z
경기,오산시,17,1,229983,2022-03-18T15:00:00.000Z
경기,용인시,8,2,1077508,2022-03-18T15:00:00.000Z
경기,의왕시,6,1,163356,2022-03-18T15:00:00.000Z
경기,의정부시,9,2,463661,2022-03-18T15:00:00.000Z
경기,이천시,5,2,223177,2022-03-18T15:00:00.000Z
경기,파주시,7,1,483245,2022-03-18T15:00:00.000Z
경기,평택시,11,2,564288,2022-03-18T15:00:00.000Z
경기,포천시,5,1,148939,2022-03-18T15:00:00.000Z
경기,하남시,5,2,320087,2022-03-18T15:00:00.000Z
경기,화성시,9,1,887015,2022-03-18T15:00:00.000Z
경기,가평군,8,4,62264,2022-03-13T05:00:00.000Z
경기,고양시,7,6,1079353,2022-03-13T05:00:00.000Z
경기,과천시,3,3,73345,2022-03-13T05:00:00.000Z
경기,광명시,12,6,292893,2022-03-13T05:00:00.000Z
경기,광주시,5,2,387289,2022-03-13T05:00:00.000Z
경기,구리시,7,2,191948,2022-03-13T05:00:00.000Z
경기,군포시,11,5,268535,2022-03-13T05:00:00.000Z
경기,김포시,8,5,486508,2022-03-13T05:00:00.000Z
경기,남양주시,7,3,733798,2022-03-13T05:00:00.000Z
경기,동두천시,1,null,93592,2022-03-13T05:00:00.000Z
경기,부천시,8,6,806067,2022-03-13T05:00:00.000Z
경기,성남시,5,5,930948,2022-03-13T05:00:00.000Z
경기,수원시,7,3,1183714,2022-03-13T05:00:00.000Z
경기,시흥시,13,10,512030,2022-03-13T05:00:00.000Z
경기,안산시,11,6,652726,2022-03-13T05:00:00.000Z
경기,안성시,21,14,189534,2022-03-13T05:00:00.000Z
경기,안양시,11,5,547178,2022-03-13T05:00:00.000Z
경기,양주시,null,3,236368,2022-03-13T05:00:00.000Z
경기,양평군,10,8,121230,2022-03-13T05:00:00.000Z
경기,여주시,12,9,112150,2022-03-13T05:00:00.000Z
경기,연천군,null,5,42721,2022-03-13T05:00:00.000Z
경기,오산시,10,7,229983,2022-03-13T05:00:00.000Z
경기,용인시,13,7,1077508,2022-03-13T05:00:00.000Z
경기,의왕시,7,5,163356,2022-03-13T05:00:00.000Z
경기,의정부시,8,5,463661,2022-03-13T05:00:00.000Z
경기,이천시,14,9,223177,2022-03-13T05:00:00.000Z
경기,파주시,8,6,483245,2022-03-13T05:00:00.000Z
경기,평택시,20,12,564288,2022-03-13T05:00:00.000Z
경기,포천시,2,3,148939,2022-03-13T05:00:00.000Z
경기,하남시,6,3,320087,2022-03-13T05:00:00.000Z
경기,화성시,13,8,887015,2022-03-13T05:00:00.000Z
경기,가평군,5,3,62264,2022-03-13T04:00:00.000Z
경기,고양시,6,4,1079353,2022-03-13T04:00:00.000Z
경기,과천시,2,0,73345,2022-03-13T04:00:00.000Z
경기,광명시,11,4,292893,2022-03-13T04:00:00.000Z
경기,광주시,7,2,387289,2022-03-13T04:00:00.000Z
경기,구리시,7,4,191948,2022-03-13T04:00:00.000Z
경기,군포시,6,6,268535,2022-03-13T04:00:00.000Z
경기,김포시,9,7,486508,2022-03-13T04:00:00.000Z
경기,남양주시,6,3,733798,2022-03-13T04:00:00.000Z
경기,동두천시,2,null,93592,2022-03-13T04:00:00.000Z
경기,부천시,6,2,806067,2022-03-13T04:00:00.000Z
경기,성남시,3,2,930948,2022-03-13T04:00:00.000Z
경기,수원시,9,6,1183714,2022-03-13T04:00:00.000Z
경기,시흥시,7,6,512030,2022-03-13T04:00:00.000Z
경기,안산시,9,5,652726,2022-03-13T04:00:00.000Z
경기,안성시,32,16,189534,2022-03-13T04:00:00.000Z
경기,안양시,7,6,547178,2022-03-13T04:00:00.000Z
